Month,Day of the month,Hour of the day,Day of the week,Outdoor air dry bulb temperature,Outdoor air dew point temperature,Electrical load 1 hour ago,Electrical load 2 hour ago,Electrical load 3 hour ago,Electrical load 4 hour ago,Electrical load 5 hour ago,Electrical load 6 hour ago,Electrical load 7 hour ago,Electrical load 8 hour ago,Electrical load 9 hour ago,Electrical load 10 hour ago,Electrical load 11 hour ago,Electrical load 12 hour ago,Electrical load 13 hour ago,Electrical load 14 hour ago,Electrical load 15 hour ago,Electrical load 16 hour ago,Electrical load 17 hour ago,Electrical load 18 hour ago,Electrical load 19 hour ago,Electrical load 20 hour ago,Electrical load 21 hour ago,Electrical load 22 hour ago,Electrical load 23 hour ago,Electrical load 24 hour ago,Electrical load
11,6,0,7,3.4,-0.7,351.8,353.7,357.1,370.4,377.1,393.3,393.5,406.2,404.6,408.6,410.5,412.1,413.6,411.4,399.5,391,373.2,365,357.5,362.2,358.7,358.8,360.5,352,336
11,6,1,7,3.1,-0.9,336,351.8,353.7,357.1,370.4,377.1,393.3,393.5,406.2,404.6,408.6,410.5,412.1,413.6,411.4,399.5,391,373.2,365,357.5,362.2,358.7,358.8,360.5,345.4
11,6,2,7,2.7,-1.1,345.4,336,351.8,353.7,357.1,370.4,377.1,393.3,393.5,406.2,404.6,408.6,410.5,412.1,413.6,411.4,399.5,391,373.2,365,357.5,362.2,358.7,358.8,350.1
11,6,3,7,2.5,-1.1,350.1,345.4,336,351.8,353.7,357.1,370.4,377.1,393.3,393.5,406.2,404.6,408.6,410.5,412.1,413.6,411.4,399.5,391,373.2,365,357.5,362.2,358.7,346
11,6,4,7,2.4,-1.3,346,350.1,345.4,336,351.8,353.7,357.1,370.4,377.1,393.3,393.5,406.2,404.6,408.6,410.5,412.1,413.6,411.4,399.5,391,373.2,365,357.5,362.2,343.7
11,6,5,7,2.1,-1.4,343.7,346,350.1,345.4,336,351.8,353.7,357.1,370.4,377.1,393.3,393.5,406.2,404.6,408.6,410.5,412.1,413.6,411.4,399.5,391,373.2,365,357.5,346.3
11,6,6,7,2,-1.4,346.3,343.7,346,350.1,345.4,336,351.8,353.7,357.1,370.4,377.1,393.3,393.5,406.2,404.6,408.6,410.5,412.1,413.6,411.4,399.5,391,373.2,365,342.5
11,6,7,7,1.7,-1.3,342.5,346.3,343.7,346,350.1,345.4,336,351.8,353.7,357.1,370.4,377.1,393.3,393.5,406.2,404.6,408.6,410.5,412.1,413.6,411.4,399.5,391,373.2,353.2
11,6,8,7,2.7,-0.9,353.2,342.5,346.3,343.7,346,350.1,345.4,336,351.8,353.7,357.1,370.4,377.1,393.3,393.5,406.2,404.6,408.6,410.5,412.1,413.6,411.4,399.5,391,362.1
11,6,9,7,4.1,-0.6,362.1,353.2,342.5,346.3,343.7,346,350.1,345.4,336,351.8,353.7,357.1,370.4,377.1,393.3,393.5,406.2,404.6,408.6,410.5,412.1,413.6,411.4,399.5,368.3
11,6,10,7,5.4,-0.5,368.3,362.1,353.2,342.5,346.3,343.7,346,350.1,345.4,336,351.8,353.7,357.1,370.4,377.1,393.3,393.5,406.2,404.6,408.6,410.5,412.1,413.6,411.4,374.9
11,6,11,7,6.2,0.1,374.9,368.3,362.1,353.2,342.5,346.3,343.7,346,350.1,345.4,336,351.8,353.7,357.1,370.4,377.1,393.3,393.5,406.2,404.6,408.6,410.5,412.1,413.6,377.1
11,6,12,7,7.2,0.5,377.1,374.9,368.3,362.1,353.2,342.5,346.3,343.7,346,350.1,345.4,336,351.8,353.7,357.1,370.4,377.1,393.3,393.5,406.2,404.6,408.6,410.5,412.1,388.7
11,6,13,7,7.4,0.4,388.7,377.1,374.9,368.3,362.1,353.2,342.5,346.3,343.7,346,350.1,345.4,336,351.8,353.7,357.1,370.4,377.1,393.3,393.5,406.2,404.6,408.6,410.5,398.7
11,6,14,7,7,0.7,398.7,388.7,377.1,374.9,368.3,362.1,353.2,342.5,346.3,343.7,346,350.1,345.4,336,351.8,353.7,357.1,370.4,377.1,393.3,393.5,406.2,404.6,408.6,389.8
11,6,15,7,7.1,1.3,389.8,398.7,388.7,377.1,374.9,368.3,362.1,353.2,342.5,346.3,343.7,346,350.1,345.4,336,351.8,353.7,357.1,370.4,377.1,393.3,393.5,406.2,404.6,391.6
11,6,16,7,5.4,3,391.6,389.8,398.7,388.7,377.1,374.9,368.3,362.1,353.2,342.5,346.3,343.7,346,350.1,345.4,336,351.8,353.7,357.1,370.4,377.1,393.3,393.5,406.2,392.2
11,6,17,7,4,2.9,392.2,391.6,389.8,398.7,388.7,377.1,374.9,368.3,362.1,353.2,342.5,346.3,343.7,346,350.1,345.4,336,351.8,353.7,357.1,370.4,377.1,393.3,393.5,385.8
11,6,18,7,4.1,3.3,385.8,392.2,391.6,389.8,398.7,388.7,377.1,374.9,368.3,362.1,353.2,342.5,346.3,343.7,346,350.1,345.4,336,351.8,353.7,357.1,370.4,377.1,393.3,378.5
11,6,19,7,4.7,3.2,378.5,385.8,392.2,391.6,389.8,398.7,388.7,377.1,374.9,368.3,362.1,353.2,342.5,346.3,343.7,346,350.1,345.4,336,351.8,353.7,357.1,370.4,377.1,374
11,6,20,7,5,2.9,374,378.5,385.8,392.2,391.6,389.8,398.7,388.7,377.1,374.9,368.3,362.1,353.2,342.5,346.3,343.7,346,350.1,345.4,336,351.8,353.7,357.1,370.4,363
11,6,21,7,5.4,3,363,374,378.5,385.8,392.2,391.6,389.8,398.7,388.7,377.1,374.9,368.3,362.1,353.2,342.5,346.3,343.7,346,350.1,345.4,336,351.8,353.7,357.1,355.4
11,6,22,7,5.8,3,355.4,363,374,378.5,385.8,392.2,391.6,389.8,398.7,388.7,377.1,374.9,368.3,362.1,353.2,342.5,346.3,343.7,346,350.1,345.4,336,351.8,353.7,343.1
11,6,23,7,6.2,3,343.1,355.4,363,374,378.5,385.8,392.2,391.6,389.8,398.7,388.7,377.1,374.9,368.3,362.1,353.2,342.5,346.3,343.7,346,350.1,345.4,336,351.8,347.2
11,7,0,1,6.3,3.1,347.2,343.1,355.4,363,374,378.5,385.8,392.2,391.6,389.8,398.7,388.7,377.1,374.9,368.3,362.1,353.2,342.5,346.3,343.7,346,350.1,345.4,336,349.5
11,7,1,1,6.1,3.1,349.5,347.2,343.1,355.4,363,374,378.5,385.8,392.2,391.6,389.8,398.7,388.7,377.1,374.9,368.3,362.1,353.2,342.5,346.3,343.7,346,350.1,345.4,337.6
11,7,2,1,6,3.3,337.6,349.5,347.2,343.1,355.4,363,374,378.5,385.8,392.2,391.6,389.8,398.7,388.7,377.1,374.9,368.3,362.1,353.2,342.5,346.3,343.7,346,350.1,341.6
11,7,3,1,5.9,3.1,341.6,337.6,349.5,347.2,343.1,355.4,363,374,378.5,385.8,392.2,391.6,389.8,398.7,388.7,377.1,374.9,368.3,362.1,353.2,342.5,346.3,343.7,346,336.4
11,7,4,1,5.8,3,336.4,341.6,337.6,349.5,347.2,343.1,355.4,363,374,378.5,385.8,392.2,391.6,389.8,398.7,388.7,377.1,374.9,368.3,362.1,353.2,342.5,346.3,343.7,337
11,7,5,1,5.7,3,337,336.4,341.6,337.6,349.5,347.2,343.1,355.4,363,374,378.5,385.8,392.2,391.6,389.8,398.7,388.7,377.1,374.9,368.3,362.1,353.2,342.5,346.3,353.4
11,7,6,1,5.7,2.9,353.4,337,336.4,341.6,337.6,349.5,347.2,343.1,355.4,363,374,378.5,385.8,392.2,391.6,389.8,398.7,388.7,377.1,374.9,368.3,362.1,353.2,342.5,373.5
11,7,7,1,5.5,2.7,373.5,353.4,337,336.4,341.6,337.6,349.5,347.2,343.1,355.4,363,374,378.5,385.8,392.2,391.6,389.8,398.7,388.7,377.1,374.9,368.3,362.1,353.2,407.6
11,7,8,1,5.6,2.6,407.6,373.5,353.4,337,336.4,341.6,337.6,349.5,347.2,343.1,355.4,363,374,378.5,385.8,392.2,391.6,389.8,398.7,388.7,377.1,374.9,368.3,362.1,417.1
11,7,9,1,6.2,2.8,417.1,407.6,373.5,353.4,337,336.4,341.6,337.6,349.5,347.2,343.1,355.4,363,374,378.5,385.8,392.2,391.6,389.8,398.7,388.7,377.1,374.9,368.3,456.6
11,7,10,1,7.3,2.9,456.6,417.1,407.6,373.5,353.4,337,336.4,341.6,337.6,349.5,347.2,343.1,355.4,363,374,378.5,385.8,392.2,391.6,389.8,398.7,388.7,377.1,374.9,497.4
11,7,11,1,8.2,3.1,497.4,456.6,417.1,407.6,373.5,353.4,337,336.4,341.6,337.6,349.5,347.2,343.1,355.4,363,374,378.5,385.8,392.2,391.6,389.8,398.7,388.7,377.1,531.5
11,7,12,1,7.9,2.6,531.5,497.4,456.6,417.1,407.6,373.5,353.4,337,336.4,341.6,337.6,349.5,347.2,343.1,355.4,363,374,378.5,385.8,392.2,391.6,389.8,398.7,388.7,538.7
11,7,13,1,8.1,2,538.7,531.5,497.4,456.6,417.1,407.6,373.5,353.4,337,336.4,341.6,337.6,349.5,347.2,343.1,355.4,363,374,378.5,385.8,392.2,391.6,389.8,398.7,535.5
11,7,14,1,8.1,1.9,535.5,538.7,531.5,497.4,456.6,417.1,407.6,373.5,353.4,337,336.4,341.6,337.6,349.5,347.2,343.1,355.4,363,374,378.5,385.8,392.2,391.6,389.8,546.5
11,7,15,1,8,1.7,546.5,535.5,538.7,531.5,497.4,456.6,417.1,407.6,373.5,353.4,337,336.4,341.6,337.6,349.5,347.2,343.1,355.4,363,374,378.5,385.8,392.2,391.6,542.2
11,7,16,1,7.6,1.7,542.2,546.5,535.5,538.7,531.5,497.4,456.6,417.1,407.6,373.5,353.4,337,336.4,341.6,337.6,349.5,347.2,343.1,355.4,363,374,378.5,385.8,392.2,523.5
11,7,17,1,6.5,1.6,523.5,542.2,546.5,535.5,538.7,531.5,497.4,456.6,417.1,407.6,373.5,353.4,337,336.4,341.6,337.6,349.5,347.2,343.1,355.4,363,374,378.5,385.8,500.7
11,7,18,1,5.2,1.4,500.7,523.5,542.2,546.5,535.5,538.7,531.5,497.4,456.6,417.1,407.6,373.5,353.4,337,336.4,341.6,337.6,349.5,347.2,343.1,355.4,363,374,378.5,476.2
11,7,19,1,4,1,476.2,500.7,523.5,542.2,546.5,535.5,538.7,531.5,497.4,456.6,417.1,407.6,373.5,353.4,337,336.4,341.6,337.6,349.5,347.2,343.1,355.4,363,374,450.2
11,7,20,1,3.7,0.9,450.2,476.2,500.7,523.5,542.2,546.5,535.5,538.7,531.5,497.4,456.6,417.1,407.6,373.5,353.4,337,336.4,341.6,337.6,349.5,347.2,343.1,355.4,363,426.7
11,7,21,1,3.2,0.9,426.7,450.2,476.2,500.7,523.5,542.2,546.5,535.5,538.7,531.5,497.4,456.6,417.1,407.6,373.5,353.4,337,336.4,341.6,337.6,349.5,347.2,343.1,355.4,403.5
11,7,22,1,2.8,1.2,403.5,426.7,450.2,476.2,500.7,523.5,542.2,546.5,535.5,538.7,531.5,497.4,456.6,417.1,407.6,373.5,353.4,337,336.4,341.6,337.6,349.5,347.2,343.1,385.2
11,7,23,1,2.3,0.9,385.2,403.5,426.7,450.2,476.2,500.7,523.5,542.2,546.5,535.5,538.7,531.5,497.4,456.6,417.1,407.6,373.5,353.4,337,336.4,341.6,337.6,349.5,347.2,369.9
11,8,0,2,2.2,0.9,369.9,385.2,403.5,426.7,450.2,476.2,500.7,523.5,542.2,546.5,535.5,538.7,531.5,497.4,456.6,417.1,407.6,373.5,353.4,337,336.4,341.6,337.6,349.5,351.9
11,8,1,2,1.9,0.8,351.9,369.9,385.2,403.5,426.7,450.2,476.2,500.7,523.5,542.2,546.5,535.5,538.7,531.5,497.4,456.6,417.1,407.6,373.5,353.4,337,336.4,341.6,337.6,358.9
11,8,2,2,1.4,0.4,358.9,351.9,369.9,385.2,403.5,426.7,450.2,476.2,500.7,523.5,542.2,546.5,535.5,538.7,531.5,497.4,456.6,417.1,407.6,373.5,353.4,337,336.4,341.6,358
11,8,3,2,1.2,0.1,358,358.9,351.9,369.9,385.2,403.5,426.7,450.2,476.2,500.7,523.5,542.2,546.5,535.5,538.7,531.5,497.4,456.6,417.1,407.6,373.5,353.4,337,336.4,356.9
11,8,4,2,0.5,-0.3,356.9,358,358.9,351.9,369.9,385.2,403.5,426.7,450.2,476.2,500.7,523.5,542.2,546.5,535.5,538.7,531.5,497.4,456.6,417.1,407.6,373.5,353.4,337,358.9
11,8,5,2,-0.6,-1.1,358.9,356.9,358,358.9,351.9,369.9,385.2,403.5,426.7,450.2,476.2,500.7,523.5,542.2,546.5,535.5,538.7,531.5,497.4,456.6,417.1,407.6,373.5,353.4,374.3
11,8,6,2,0,-0.4,374.3,358.9,356.9,358,358.9,351.9,369.9,385.2,403.5,426.7,450.2,476.2,500.7,523.5,542.2,546.5,535.5,538.7,531.5,497.4,456.6,417.1,407.6,373.5,393.9
11,8,7,2,-0.2,-1.3,393.9,374.3,358.9,356.9,358,358.9,351.9,369.9,385.2,403.5,426.7,450.2,476.2,500.7,523.5,542.2,546.5,535.5,538.7,531.5,497.4,456.6,417.1,407.6,426
11,8,8,2,0.2,-0.8,426,393.9,374.3,358.9,356.9,358,358.9,351.9,369.9,385.2,403.5,426.7,450.2,476.2,500.7,523.5,542.2,546.5,535.5,538.7,531.5,497.4,456.6,417.1,448.1
11,8,9,2,1.7,0,448.1,426,393.9,374.3,358.9,356.9,358,358.9,351.9,369.9,385.2,403.5,426.7,450.2,476.2,500.7,523.5,542.2,546.5,535.5,538.7,531.5,497.4,456.6,482
11,8,10,2,4.7,1.7,482,448.1,426,393.9,374.3,358.9,356.9,358,358.9,351.9,369.9,385.2,403.5,426.7,450.2,476.2,500.7,523.5,542.2,546.5,535.5,538.7,531.5,497.4,514.6
11,8,11,2,4.4,0.7,514.6,482,448.1,426,393.9,374.3,358.9,356.9,358,358.9,351.9,369.9,385.2,403.5,426.7,450.2,476.2,500.7,523.5,542.2,546.5,535.5,538.7,531.5,535
11,8,12,2,4.7,0.7,535,514.6,482,448.1,426,393.9,374.3,358.9,356.9,358,358.9,351.9,369.9,385.2,403.5,426.7,450.2,476.2,500.7,523.5,542.2,546.5,535.5,538.7,528.9
11,8,13,2,5.2,0.8,528.9,535,514.6,482,448.1,426,393.9,374.3,358.9,356.9,358,358.9,351.9,369.9,385.2,403.5,426.7,450.2,476.2,500.7,523.5,542.2,546.5,535.5,521.7
11,8,14,2,5.7,0.8,521.7,528.9,535,514.6,482,448.1,426,393.9,374.3,358.9,356.9,358,358.9,351.9,369.9,385.2,403.5,426.7,450.2,476.2,500.7,523.5,542.2,546.5,530.8
11,8,15,2,5.5,0.4,530.8,521.7,528.9,535,514.6,482,448.1,426,393.9,374.3,358.9,356.9,358,358.9,351.9,369.9,385.2,403.5,426.7,450.2,476.2,500.7,523.5,542.2,523.6
11,8,16,2,5.5,-0.2,523.6,530.8,521.7,528.9,535,514.6,482,448.1,426,393.9,374.3,358.9,356.9,358,358.9,351.9,369.9,385.2,403.5,426.7,450.2,476.2,500.7,523.5,508
11,8,17,2,5.3,0.4,508,523.6,530.8,521.7,528.9,535,514.6,482,448.1,426,393.9,374.3,358.9,356.9,358,358.9,351.9,369.9,385.2,403.5,426.7,450.2,476.2,500.7,496.1
11,8,18,2,5.1,0.3,496.1,508,523.6,530.8,521.7,528.9,535,514.6,482,448.1,426,393.9,374.3,358.9,356.9,358,358.9,351.9,369.9,385.2,403.5,426.7,450.2,476.2,465.2
11,8,19,2,4.8,0.2,465.2,496.1,508,523.6,530.8,521.7,528.9,535,514.6,482,448.1,426,393.9,374.3,358.9,356.9,358,358.9,351.9,369.9,385.2,403.5,426.7,450.2,438.2
11,8,20,2,4.6,0.4,438.2,465.2,496.1,508,523.6,530.8,521.7,528.9,535,514.6,482,448.1,426,393.9,374.3,358.9,356.9,358,358.9,351.9,369.9,385.2,403.5,426.7,416.4
11,8,21,2,4.2,1.5,416.4,438.2,465.2,496.1,508,523.6,530.8,521.7,528.9,535,514.6,482,448.1,426,393.9,374.3,358.9,356.9,358,358.9,351.9,369.9,385.2,403.5,399.5
11,8,22,2,4,2.2,399.5,416.4,438.2,465.2,496.1,508,523.6,530.8,521.7,528.9,535,514.6,482,448.1,426,393.9,374.3,358.9,356.9,358,358.9,351.9,369.9,385.2,383.3
11,8,23,2,4,3,383.3,399.5,416.4,438.2,465.2,496.1,508,523.6,530.8,521.7,528.9,535,514.6,482,448.1,426,393.9,374.3,358.9,356.9,358,358.9,351.9,369.9,365.2
11,9,0,3,4.1,3.5,365.2,383.3,399.5,416.4,438.2,465.2,496.1,508,523.6,530.8,521.7,528.9,535,514.6,482,448.1,426,393.9,374.3,358.9,356.9,358,358.9,351.9,342.7
11,9,1,3,4.5,4,342.7,365.2,383.3,399.5,416.4,438.2,465.2,496.1,508,523.6,530.8,521.7,528.9,535,514.6,482,448.1,426,393.9,374.3,358.9,356.9,358,358.9,349.1
11,9,2,3,4.7,4.4,349.1,342.7,365.2,383.3,399.5,416.4,438.2,465.2,496.1,508,523.6,530.8,521.7,528.9,535,514.6,482,448.1,426,393.9,374.3,358.9,356.9,358,350.9
11,9,3,3,4.9,4.6,350.9,349.1,342.7,365.2,383.3,399.5,416.4,438.2,465.2,496.1,508,523.6,530.8,521.7,528.9,535,514.6,482,448.1,426,393.9,374.3,358.9,356.9,347.4
11,9,4,3,5.2,4.9,347.4,350.9,349.1,342.7,365.2,383.3,399.5,416.4,438.2,465.2,496.1,508,523.6,530.8,521.7,528.9,535,514.6,482,448.1,426,393.9,374.3,358.9,349.1
11,9,5,3,5.6,5.4,349.1,347.4,350.9,349.1,342.7,365.2,383.3,399.5,416.4,438.2,465.2,496.1,508,523.6,530.8,521.7,528.9,535,514.6,482,448.1,426,393.9,374.3,364.3
11,9,6,3,6.1,5.9,364.3,349.1,347.4,350.9,349.1,342.7,365.2,383.3,399.5,416.4,438.2,465.2,496.1,508,523.6,530.8,521.7,528.9,535,514.6,482,448.1,426,393.9,390.2
11,9,7,3,6.4,6.1,390.2,364.3,349.1,347.4,350.9,349.1,342.7,365.2,383.3,399.5,416.4,438.2,465.2,496.1,508,523.6,530.8,521.7,528.9,535,514.6,482,448.1,426,409.8
11,9,8,3,6.5,6.2,409.8,390.2,364.3,349.1,347.4,350.9,349.1,342.7,365.2,383.3,399.5,416.4,438.2,465.2,496.1,508,523.6,530.8,521.7,528.9,535,514.6,482,448.1,437.2
11,9,9,3,6.5,6.1,437.2,409.8,390.2,364.3,349.1,347.4,350.9,349.1,342.7,365.2,383.3,399.5,416.4,438.2,465.2,496.1,508,523.6,530.8,521.7,528.9,535,514.6,482,468.2
11,9,10,3,6.7,6.1,468.2,437.2,409.8,390.2,364.3,349.1,347.4,350.9,349.1,342.7,365.2,383.3,399.5,416.4,438.2,465.2,496.1,508,523.6,530.8,521.7,528.9,535,514.6,501.3
11,9,11,3,6.7,5.6,501.3,468.2,437.2,409.8,390.2,364.3,349.1,347.4,350.9,349.1,342.7,365.2,383.3,399.5,416.4,438.2,465.2,496.1,508,523.6,530.8,521.7,528.9,535,522.5
11,9,12,3,7.6,5,522.5,501.3,468.2,437.2,409.8,390.2,364.3,349.1,347.4,350.9,349.1,342.7,365.2,383.3,399.5,416.4,438.2,465.2,496.1,508,523.6,530.8,521.7,528.9,531.1
11,9,13,3,9,4.8,531.1,522.5,501.3,468.2,437.2,409.8,390.2,364.3,349.1,347.4,350.9,349.1,342.7,365.2,383.3,399.5,416.4,438.2,465.2,496.1,508,523.6,530.8,521.7,531.5
11,9,14,3,8.6,4.9,531.5,531.1,522.5,501.3,468.2,437.2,409.8,390.2,364.3,349.1,347.4,350.9,349.1,342.7,365.2,383.3,399.5,416.4,438.2,465.2,496.1,508,523.6,530.8,509.7
11,9,15,3,9.5,4.7,509.7,531.5,531.1,522.5,501.3,468.2,437.2,409.8,390.2,364.3,349.1,347.4,350.9,349.1,342.7,365.2,383.3,399.5,416.4,438.2,465.2,496.1,508,523.6,511.8
11,9,16,3,8.4,4.5,511.8,509.7,531.5,531.1,522.5,501.3,468.2,437.2,409.8,390.2,364.3,349.1,347.4,350.9,349.1,342.7,365.2,383.3,399.5,416.4,438.2,465.2,496.1,508,503.2
11,9,17,3,7.7,5.4,503.2,511.8,509.7,531.5,531.1,522.5,501.3,468.2,437.2,409.8,390.2,364.3,349.1,347.4,350.9,349.1,342.7,365.2,383.3,399.5,416.4,438.2,465.2,496.1,475
11,9,18,3,7.5,5.8,475,503.2,511.8,509.7,531.5,531.1,522.5,501.3,468.2,437.2,409.8,390.2,364.3,349.1,347.4,350.9,349.1,342.7,365.2,383.3,399.5,416.4,438.2,465.2,452.1
11,9,19,3,7.4,5.7,452.1,475,503.2,511.8,509.7,531.5,531.1,522.5,501.3,468.2,437.2,409.8,390.2,364.3,349.1,347.4,350.9,349.1,342.7,365.2,383.3,399.5,416.4,438.2,446.8
11,9,20,3,6.9,5.1,446.8,452.1,475,503.2,511.8,509.7,531.5,531.1,522.5,501.3,468.2,437.2,409.8,390.2,364.3,349.1,347.4,350.9,349.1,342.7,365.2,383.3,399.5,416.4,416.6
11,9,21,3,6.4,4.7,416.6,446.8,452.1,475,503.2,511.8,509.7,531.5,531.1,522.5,501.3,468.2,437.2,409.8,390.2,364.3,349.1,347.4,350.9,349.1,342.7,365.2,383.3,399.5,397
11,9,22,3,5.4,4.3,397,416.6,446.8,452.1,475,503.2,511.8,509.7,531.5,531.1,522.5,501.3,468.2,437.2,409.8,390.2,364.3,349.1,347.4,350.9,349.1,342.7,365.2,383.3,377.2
11,9,23,3,5.2,4.3,377.2,397,416.6,446.8,452.1,475,503.2,511.8,509.7,531.5,531.1,522.5,501.3,468.2,437.2,409.8,390.2,364.3,349.1,347.4,350.9,349.1,342.7,365.2,347.5
11,10,0,4,4.6,4.1,347.5,377.2,397,416.6,446.8,452.1,475,503.2,511.8,509.7,531.5,531.1,522.5,501.3,468.2,437.2,409.8,390.2,364.3,349.1,347.4,350.9,349.1,342.7,334
11,10,1,4,4.2,3.6,334,347.5,377.2,397,416.6,446.8,452.1,475,503.2,511.8,509.7,531.5,531.1,522.5,501.3,468.2,437.2,409.8,390.2,364.3,349.1,347.4,350.9,349.1,335.5
11,10,2,4,3.6,2.9,335.5,334,347.5,377.2,397,416.6,446.8,452.1,475,503.2,511.8,509.7,531.5,531.1,522.5,501.3,468.2,437.2,409.8,390.2,364.3,349.1,347.4,350.9,340.8
11,10,3,4,4.1,3.8,340.8,335.5,334,347.5,377.2,397,416.6,446.8,452.1,475,503.2,511.8,509.7,531.5,531.1,522.5,501.3,468.2,437.2,409.8,390.2,364.3,349.1,347.4,334.9
11,10,4,4,4.3,3.9,334.9,340.8,335.5,334,347.5,377.2,397,416.6,446.8,452.1,475,503.2,511.8,509.7,531.5,531.1,522.5,501.3,468.2,437.2,409.8,390.2,364.3,349.1,338.1
11,10,5,4,3.3,2.8,338.1,334.9,340.8,335.5,334,347.5,377.2,397,416.6,446.8,452.1,475,503.2,511.8,509.7,531.5,531.1,522.5,501.3,468.2,437.2,409.8,390.2,364.3,350.1
11,10,6,4,4.2,4,350.1,338.1,334.9,340.8,335.5,334,347.5,377.2,397,416.6,446.8,452.1,475,503.2,511.8,509.7,531.5,531.1,522.5,501.3,468.2,437.2,409.8,390.2,375.5
11,10,7,4,5.7,4.8,375.5,350.1,338.1,334.9,340.8,335.5,334,347.5,377.2,397,416.6,446.8,452.1,475,503.2,511.8,509.7,531.5,531.1,522.5,501.3,468.2,437.2,409.8,413.8
11,10,8,4,6,5,413.8,375.5,350.1,338.1,334.9,340.8,335.5,334,347.5,377.2,397,416.6,446.8,452.1,475,503.2,511.8,509.7,531.5,531.1,522.5,501.3,468.2,437.2,426.9
11,10,9,4,7.1,5.9,426.9,413.8,375.5,350.1,338.1,334.9,340.8,335.5,334,347.5,377.2,397,416.6,446.8,452.1,475,503.2,511.8,509.7,531.5,531.1,522.5,501.3,468.2,462.3
11,10,10,4,7.9,6.4,462.3,426.9,413.8,375.5,350.1,338.1,334.9,340.8,335.5,334,347.5,377.2,397,416.6,446.8,452.1,475,503.2,511.8,509.7,531.5,531.1,522.5,501.3,500.5
11,10,11,4,9.3,6.7,500.5,462.3,426.9,413.8,375.5,350.1,338.1,334.9,340.8,335.5,334,347.5,377.2,397,416.6,446.8,452.1,475,503.2,511.8,509.7,531.5,531.1,522.5,530
11,10,12,4,10.2,6.6,530,500.5,462.3,426.9,413.8,375.5,350.1,338.1,334.9,340.8,335.5,334,347.5,377.2,397,416.6,446.8,452.1,475,503.2,511.8,509.7,531.5,531.1,531.4
11,10,13,4,11.1,6.7,531.4,530,500.5,462.3,426.9,413.8,375.5,350.1,338.1,334.9,340.8,335.5,334,347.5,377.2,397,416.6,446.8,452.1,475,503.2,511.8,509.7,531.5,535.4
11,10,14,4,10.8,5.9,535.4,531.4,530,500.5,462.3,426.9,413.8,375.5,350.1,338.1,334.9,340.8,335.5,334,347.5,377.2,397,416.6,446.8,452.1,475,503.2,511.8,509.7,529.9
11,10,15,4,11.2,5,529.9,535.4,531.4,530,500.5,462.3,426.9,413.8,375.5,350.1,338.1,334.9,340.8,335.5,334,347.5,377.2,397,416.6,446.8,452.1,475,503.2,511.8,515
11,10,16,4,8.2,5.2,515,529.9,535.4,531.4,530,500.5,462.3,426.9,413.8,375.5,350.1,338.1,334.9,340.8,335.5,334,347.5,377.2,397,416.6,446.8,452.1,475,503.2,512.3
11,10,17,4,7.3,4.5,512.3,515,529.9,535.4,531.4,530,500.5,462.3,426.9,413.8,375.5,350.1,338.1,334.9,340.8,335.5,334,347.5,377.2,397,416.6,446.8,452.1,475,475
11,10,18,4,7.6,3.8,475,512.3,515,529.9,535.4,531.4,530,500.5,462.3,426.9,413.8,375.5,350.1,338.1,334.9,340.8,335.5,334,347.5,377.2,397,416.6,446.8,452.1,447
11,10,19,4,7.5,3.8,447,475,512.3,515,529.9,535.4,531.4,530,500.5,462.3,426.9,413.8,375.5,350.1,338.1,334.9,340.8,335.5,334,347.5,377.2,397,416.6,446.8,431.3
11,10,20,4,7.1,4.4,431.3,447,475,512.3,515,529.9,535.4,531.4,530,500.5,462.3,426.9,413.8,375.5,350.1,338.1,334.9,340.8,335.5,334,347.5,377.2,397,416.6,407
11,10,21,4,6.6,4.5,407,431.3,447,475,512.3,515,529.9,535.4,531.4,530,500.5,462.3,426.9,413.8,375.5,350.1,338.1,334.9,340.8,335.5,334,347.5,377.2,397,388.8
11,10,22,4,6.7,4.4,388.8,407,431.3,447,475,512.3,515,529.9,535.4,531.4,530,500.5,462.3,426.9,413.8,375.5,350.1,338.1,334.9,340.8,335.5,334,347.5,377.2,370.3
11,10,23,4,6.2,4.3,370.3,388.8,407,431.3,447,475,512.3,515,529.9,535.4,531.4,530,500.5,462.3,426.9,413.8,375.5,350.1,338.1,334.9,340.8,335.5,334,347.5,345.1
11,11,0,5,5.9,3.9,345.1,370.3,388.8,407,431.3,447,475,512.3,515,529.9,535.4,531.4,530,500.5,462.3,426.9,413.8,375.5,350.1,338.1,334.9,340.8,335.5,334,339.2
11,11,1,5,6.1,3.8,339.2,345.1,370.3,388.8,407,431.3,447,475,512.3,515,529.9,535.4,531.4,530,500.5,462.3,426.9,413.8,375.5,350.1,338.1,334.9,340.8,335.5,334
11,11,2,5,5.1,2.8,334,339.2,345.1,370.3,388.8,407,431.3,447,475,512.3,515,529.9,535.4,531.4,530,500.5,462.3,426.9,413.8,375.5,350.1,338.1,334.9,340.8,335.7
11,11,3,5,3.9,2.4,335.7,334,339.2,345.1,370.3,388.8,407,431.3,447,475,512.3,515,529.9,535.4,531.4,530,500.5,462.3,426.9,413.8,375.5,350.1,338.1,334.9,337.1
